Year,Month,Day,Closing_price
2010,9,29,1085.09
2010,9,28,1090.77
2010,9,27,1086.24
2010,9,24,1095.59
2010,9,23,1074.07
2010,9,22,1085.11
2010,9,21,1093.41
2010,9,20,1092.49
2010,9,17,1081.98
2010,9,16,1078.19
2010,9,15,1080.22
2010,9,14,1082.49
2010,9,13,1080.72
2010,9,10,1068.89
2010,9,9,1067.04
2010,9,8,1059.6
2010,9,7,1048.65
2010,9,6,1052.53
2010,9,3,1047.99
2010,9,2,1043.09
2010,9,1,1049.26
2010,8,31,1011.7
2010,8,30,1008.52
2010,8,27,1018.89
2010,8,26,1006.16
2010,8,25,995.68
2010,8,24,1005.34
2010,8,23,1021.78
2010,8,20,1020.63
2010,8,19,1040.42
2010,8,18,1057.2
2010,8,17,1057.14
2010,8,16,1046.09
2010,8,13,1036.45
2010,8,12,1031.23
2010,8,11,1036.28
2010,8,10,1063.32
2010,8,9,1073.53
2010,8,6,1065.22
2010,8,5,1074.4
2010,8,4,1071.28
2010,8,3,1073.17
2010,8,2,1074.61
2010,7,30,1047.26
2010,7,29,1049.02
2010,7,28,1050.84
2010,7,27,1059.29
2010,7,26,1059.44
2010,7,23,1057.77
2010,7,22,1065.37
2010,7,21,1040.84
2010,7,20,1027.36
2010,7,19,1032.73
2010,7,16,1034.69
2010,7,15,1055.52
2010,7,14,1063.74
2010,7,13,1061.1
2010,7,12,1030.18
2010,7,9,1028.12
2010,7,8,1013.16
2010,7,7,1020.43
2010,7,6,1009.41
2010,7,5,980.94
2010,7,2,983.3
2010,7,1,981.54
2010,6,30,1005.93
2010,6,29,993.92
2010,6,28,1025.89
2010,6,24,1021.43
2010,6,23,1047.67
2010,6,22,1059.38
2010,6,21,1060.51
2010,6,18,1054.58
2010,6,17,1046.51
2010,6,16,1045.73
2010,6,15,1045.29
2010,6,14,1032.6
2010,6,11,1016.29
2010,6,10,1017.74
2010,6,9,996.84
2010,6,8,972
2010,6,7,977.63
2010,6,4,988.46
2010,6,3,1005.93
2010,6,2,989.77
2010,6,1,981.25
2010,5,31,980.63
2010,5,28,979.12
2010,5,27,978.55
2010,5,26,957.05
2010,5,25,931.48
2010,5,24,953.54
2010,5,21,953.77
2010,5,20,947.93
2010,5,19,969.06
2010,5,18,1000.41
2010,5,17,991.58
2010,5,14,984.91
2010,5,12,1010.25
2010,5,11,993.04
2010,5,10,1005.34
2010,5,7,944.57
2010,5,6,977.25
2010,5,5,1000.7
2010,5,4,1027.5
2010,5,3,1059.44
2010,4,30,1053.88
2010,4,29,1061.77
2010,4,28,1042.87
2010,4,27,1042.82
2010,4,26,1067.9
2010,4,23,1066.82
2010,4,22,1038.34
2010,4,21,1042.48
2010,4,20,1055.34
2010,4,19,1043.04
2010,4,16,1050.24
2010,4,15,1053.25
2010,4,14,1051.76
2010,4,13,1046.5
2010,4,12,1048.27
2010,4,9,1044.58
2010,4,8,1036.73
2010,4,7,1042.78
2010,4,6,1046
2010,4,1,1036.93
2010,3,31,1021.08
2010,3,30,1022.79
2010,3,29,1026.7
2010,3,26,1027.42
2010,3,25,1033.34
2010,3,24,1027.08
2010,3,23,1030.13
2010,3,22,1021.42
2010,3,19,1020.26
2010,3,18,1018.19
2010,3,17,1025.58
2010,3,16,1020.05
2010,3,15,1013.51
2010,3,12,1018.15
2010,3,11,1008.93
2010,3,10,1013.04
2010,3,9,1000.5
2010,3,8,1003.39
2010,3,5,998.07
2010,3,4,984.33
2010,3,3,981.19
2010,3,2,971.67
2010,3,1,966.38
2010,2,26,947.39
2010,2,25,940.51
2010,2,24,944.31
2010,2,23,942.05
2010,2,22,954.1
2010,2,19,957.27
2010,2,18,946.97
2010,2,17,943.69
2010,2,16,934.31
2010,2,15,923.37
2010,2,12,931.35
2010,2,11,943.66
2010,2,10,937.05
2010,2,9,944.8
2010,2,8,938.42
2010,2,5,935.89
2010,2,4,948.62
2010,2,3,970
2010,2,2,971.8
2010,2,1,967.77
2010,1,29,953.71
2010,1,28,937.22
2010,1,27,946.7
2010,1,26,942.94
2010,1,25,947.56
2010,1,22,951.06
2010,1,21,954.02
2010,1,20,957.53
2010,1,19,976
2010,1,18,974.05
2010,1,15,970.65
2010,1,14,981.5
2010,1,13,974.96
2010,1,12,969.55
2010,1,11,978.18
2010,1,8,973.44
2010,1,7,965.82
2010,1,5,967.27
2010,1,4,963.56
2009,12,30,951.72
2009,12,29,965.8
2009,12,28,965.05
2009,12,23,961.54
2009,12,22,961.88
2009,12,21,948.38
2009,12,18,936.03
2009,12,17,946.58
2009,12,16,959.6
2009,12,15,949.07
2009,12,14,956.25
2009,12,11,949.84
2009,12,10,947.33
2009,12,9,944.95
2009,12,8,953.48
2009,12,7,966.14
2009,12,4,966.97
2009,12,3,954.64
2009,12,2,957.1
2009,12,1,953.88
2009,11,30,936.19
2009,11,27,952.53
2009,11,26,939.68
2009,11,25,971.42
2009,11,24,965.54
2009,11,23,975.47
2009,11,20,951.57
2009,11,19,951.44
2009,11,18,965.88
2009,11,17,964.52
2009,11,16,975.01
2009,11,13,967.44
2009,11,12,970.36
2009,11,11,964.55
2009,11,10,957.98
2009,11,9,960.46
2009,11,6,941.48
2009,11,5,944.22
2009,11,4,937.42
2009,11,3,919.27
2009,11,2,932.06
2009,10,30,944.67
2009,10,29,939.82
2009,10,28,924.27
2009,10,27,929.54
2009,10,26,918.24
2009,10,23,932.29
2009,10,22,927.47
2009,10,21,940.22
2009,10,20,942.67
2009,10,19,941.67
2009,10,16,927.76
2009,10,15,927.05
2009,10,14,928.59
2009,10,13,903.03
2009,10,12,910.79
2009,10,9,899.7
2009,10,8,895.35
2009,10,7,885.43
2009,10,6,891.88
2009,10,5,876.43
2009,10,2,867.84
2009,10,1,878.33
2009,9,30,896.76
2009,9,29,902.82
2009,9,28,913.55
2009,9,25,899.87
2009,9,24,901.87
2009,9,23,922.99
2009,9,22,922.24
2009,9,21,913.05
2009,9,18,920.23
2009,9,17,923.82
2009,9,16,918.44
2009,9,15,913.07
2009,9,14,914.31
2009,9,11,918.19
2009,9,10,916.53
2009,9,9,921.48
2009,9,8,905.68
2009,9,7,903.62
2009,9,4,891.39
2009,9,3,879.28
2009,9,2,873.35
2009,9,1,888.5
2009,8,31,904.84
2009,8,28,919.91
2009,8,27,901.95
2009,8,26,902.79
2009,8,25,916.06
2009,8,24,921.63
2009,8,21,913.84
2009,8,20,886.46
2009,8,19,869.23
2009,8,18,873.1
2009,8,17,858.15
2009,8,14,876.74
2009,8,13,888.87
2009,8,12,876.71
2009,8,11,864.03
2009,8,10,883.14
2009,8,7,892.19
2009,8,6,873.88
2009,8,5,874.46
2009,8,4,879.45
2009,8,3,895.14
2009,7,31,882.05
2009,7,30,879.2
2009,7,29,858.05
2009,7,28,852.51
2009,7,27,854.62
2009,7,25,870.98
2009,7,24,870.98
2009,7,23,871.89
2009,7,22,852.9
2009,7,21,852.26
2009,7,20,843.48
2009,7,19,842.15
2009,7,17,842.15
2009,7,16,823.33
2009,7,15,820.93
2009,7,14,794.3
2009,7,13,785.99
2009,7,10,774.12
2009,7,9,777.98
2009,7,8,777.48
2009,7,7,784.56
2009,7,6,783.34
2009,7,3,790.45
2009,7,2,792.45
2009,7,1,813.7
2009,6,30,795.8
2009,6,29,804.33
2009,6,26,786.82
2009,6,25,779.12
2009,6,24,783.48
2009,6,23,753.94
2009,6,22,754.52
2009,6,18,778.09
2009,6,17,773.99
2009,6,16,789.22
2009,6,15,784.49
2009,6,12,799.65
2009,6,11,805.85
2009,6,10,787.11
2009,6,9,769.67
2009,6,8,770.32
2009,6,5,770.48
2009,6,4,768.57
2009,6,3,770.61
2009,6,2,795.25
2009,6,1,801.57
2009,5,29,776.5
2009,5,28,771.82
2009,5,27,773.68
2009,5,26,773.7
2009,5,25,770.24
2009,5,22,769.4
2009,5,20,783.72
2009,5,19,789.19
2009,5,18,779.89
2009,5,15,764.77
2009,5,14,757.66
2009,5,13,748.1
2009,5,12,769.34
2009,5,11,783.39
2009,5,8,802.03
2009,5,7,792.47
2009,5,6,799.42
2009,5,5,783.03
2009,5,4,779.5
2009,4,30,763.89
2009,4,29,768.8
2009,4,28,751.28
2009,4,27,782.65
2009,4,24,779.16
2009,4,23,772.79
2009,4,22,768.11
2009,4,21,741.44
2009,4,20,731.1
2009,4,17,767.75
2009,4,16,745.55
2009,4,15,729.63
2009,4,14,744.16
2009,4,9,717.66
2009,4,8,707.32
2009,4,7,702.18
2009,4,6,709.57
2009,4,3,711.16
2009,4,2,713.8
2009,4,1,679.51
2009,3,31,653.04
2009,3,30,633.09
2009,3,27,655.59
2009,3,26,667.03
2009,3,25,665.76
2009,3,24,654.12
2009,3,23,667.98
2009,3,20,661.59
2009,3,19,679.58
2009,3,18,662.76
2009,3,17,664.05
2009,3,16,675.89
2009,3,13,659.31
2009,3,12,667.65
2009,3,11,666.58
2009,3,10,650.61
2009,3,9,615.55
2009,3,6,607.45
2009,3,5,608.98
2009,3,4,630.23
2009,3,3,604.31
2009,3,2,619.27
2009,2,27,640.39
2009,2,26,643.94
2009,2,25,617.4
2009,2,24,617.95
2009,2,23,619.13
2009,2,20,636.14
2009,2,19,662.45
2009,2,18,653.24
2009,2,17,647.84
2009,2,16,681.61
2009,2,13,677.7
2009,2,12,672.86
2009,2,11,676.35
2009,2,10,676.48
2009,2,9,688.42
2009,2,6,670.54
2009,2,5,643.2
2009,2,4,644.71
2009,2,3,622.74
2009,2,2,602.08
2009,1,30,617.38
2009,1,29,616.1
2009,1,28,639.29
2009,1,27,624.05
2009,1,26,623.25
2009,1,23,604.12
2009,1,22,608.73
2009,1,21,615.11
2009,1,20,597.76
2009,1,19,621.8
2009,1,16,628.69
2009,1,15,620.32
2009,1,14,622.59
2009,1,13,656.62
2009,1,12,667.97
2009,1,9,685.83
2009,1,8,695.95
2009,1,7,701.41
2009,1,5,693.76
2009,1,2,693.78
2008,12,30,662.33
2008,12,29,657.27
2008,12,23,659.18
2008,12,22,655.63
2008,12,19,663.98
2008,12,18,672.26
2008,12,17,664.34
2008,12,16,667
2008,12,15,651.18
2008,12,12,659.8
2008,12,11,676.78
2008,12,10,688.33
2008,12,9,685.42
2008,12,8,666.65
2008,12,5,608.64
2008,12,4,640.39
2008,12,3,643.66
2008,12,2,636.64
2008,12,1,607.09
2008,11,28,641.74
2008,11,27,645.51
2008,11,26,628.86
2008,11,25,634.02
2008,11,24,626.46
2008,11,21,567.61
2008,11,20,587.71
2008,11,19,594.12
2008,11,18,627.37
2008,11,17,631.92
2008,11,14,635.59
2008,11,13,634.72
2008,11,12,630.26
2008,11,11,649.46
2008,11,10,684.71
2008,11,7,679.2
2008,11,6,658.02
2008,11,5,702.52
2008,11,4,713.67
2008,11,3,667.88
2008,10,31,638.91
2008,10,30,646.09
2008,10,29,615.67
2008,10,28,582.5
2008,10,27,575.71
2008,10,24,593.87
2008,10,23,631.19
2008,10,22,642.19
2008,10,21,666.8
2008,10,20,661.7
2008,10,17,632.34
2008,10,16,627.55
2008,10,15,647.03
2008,10,14,686.24
2008,10,13,675.85
2008,10,10,622.98
2008,10,9,659.07
2008,10,8,663.69
2008,10,7,707.21
2008,10,6,723.91
2008,10,3,780.39
2008,10,2,761.69
2008,10,1,769.33
2008,9,30,768.49
2008,9,29,774.33
2008,9,26,821.38
2008,9,25,836.86
2008,9,24,816.7
2008,9,23,821.11
2008,9,22,836.43
2008,9,19,851.72
2008,9,18,781.53
2008,9,17,779.37
2008,9,16,808.91
2008,9,15,822.6
2008,9,12,847.79
2008,9,11,827.66
2008,9,10,840.33
2008,9,9,846.6
2008,9,8,855.95
2008,9,5,825.01
2008,9,4,850.53
2008,9,3,880.75
2008,9,2,889.36
2008,9,1,873.41
2008,8,29,870.86
2008,8,28,876.74
2008,8,27,862.93
2008,8,26,860.71
2008,8,25,852.2
2008,8,22,865.02
2008,8,21,837.07
2008,8,20,842.44
2008,8,19,838
2008,8,18,875.27
2008,8,15,873.33
2008,8,14,874.73
2008,8,13,868.81
2008,8,12,894
2008,8,11,900.26
2008,8,8,885.01
2008,8,7,881.35
2008,8,6,886.52
2008,8,5,876.59
2008,8,4,847.15
2008,8,1,854.68
2008,7,31,867.44
2008,7,30,865.95
2008,7,29,851.63
2008,7,28,850.31
2008,7,25,858.29
2008,7,24,857.33
2008,7,23,880.57
2008,7,22,863.47
2008,7,21,886.62
2008,7,18,881.02
2008,7,17,858.4
2008,7,16,826.83
2008,7,15,814.99
2008,7,14,826.59
2008,7,11,813.6
2008,7,10,833.58
2008,7,9,851.44
2008,7,8,836.38
2008,7,7,853.14
2008,7,4,839.92
2008,7,3,851.58
2008,7,2,849.5
2008,7,1,841.07
2008,6,30,857.65
2008,6,27,862.65
2008,6,26,880.56
2008,6,25,910.64
2008,6,24,897.72
2008,6,23,914.4
2008,6,19,932.82
2008,6,18,941.62
2008,6,17,956.9
2008,6,16,947.49
2008,6,13,947.58
2008,6,12,947.47
2008,6,11,934.86
2008,6,10,951.47
2008,6,9,957.83
2008,6,6,0
2008,6,5,981.15
2008,6,4,983.51
2008,6,3,997.86
2008,6,2,995.59
2008,5,30,1004.9
2008,5,29,1001.83
2008,5,28,1002.83
2008,5,27,993
2008,5,26,997.56
2008,5,23,994.23
2008,5,22,1017.2
2008,5,21,1004.36
2008,5,20,1011.62
2008,5,19,1036.86
2008,5,16,1023.18
2008,5,15,1018.13
2008,5,14,1012.86
2008,5,13,1011.86
2008,5,12,1008.3
2008,5,9,1003.51
2008,5,8,1019.67
2008,5,7,1020.05
2008,5,6,1006.73
2008,5,5,1009.33
2008,5,2,1008.2
2008,4,30,986.06
2008,4,29,990.72
2008,4,28,1005.31
2008,4,25,998.83
2008,4,24,966.99
2008,4,23,976.52
2008,4,22,962.35
2008,4,21,969.19
2008,4,18,981.44
2008,4,17,963.79
2008,4,16,978.03
2008,4,15,950.19
2008,4,14,948.4
2008,4,11,956.52
2008,4,10,969.89
2008,4,9,978.5
2008,4,8,981.09
2008,4,7,993.34
2008,4,4,979.57
2008,4,3,987.5
2008,4,2,996.91
2008,4,1,981.23
2008,3,31,952.13
2008,3,28,951.71
2008,3,27,952.99
2008,3,26,931.87
2008,3,25,932.09
2008,3,20,894.78
2008,3,19,905.64
2008,3,18,914.55
2008,3,14,924.22
2008,3,13,936.52
2008,3,12,947.79
2008,3,11,929.63
2008,3,10,914.68
2008,3,7,925.54
2008,3,6,938.07
2008,3,5,950.25
2008,3,4,931.71
2008,3,3,954.22
2008,2,29,965.29
2008,2,28,971.08
2008,2,27,986.3
2008,2,26,980.1
2008,2,25,961.88
2008,2,22,944.13
2008,2,21,959.79
2008,2,20,954.53
2008,2,19,967.42
2008,2,18,962.13
2008,2,15,938.79
2008,2,14,950.84
2008,2,13,949.05
2008,2,12,945.41
2008,2,11,911.39
2008,2,8,920.76
2008,2,7,925.87
2008,2,6,951.84
2008,2,5,945.63
2008,2,4,976.46
2008,2,1,976.43
2008,1,31,949.04
2008,1,30,951.14
2008,1,29,956.97
2008,1,28,949.08
2008,1,25,961.69
2008,1,24,958.55
2008,1,23,921.28
2008,1,22,955.93
2008,1,21,917.75
2008,1,18,957.63
2008,1,17,966.29
2008,1,16,965.63
2008,1,15,972.15
2008,1,14,1008
2008,1,11,987.94
2008,1,10,989.7
2008,1,9,1003.69
2008,1,8,1024.42
2008,1,7,1011.49
2008,1,4,1014.63
2008,1,3,1050.61
2008,1,2,1058.37
2007,12,28,1081.44
2007,12,27,1073.66
2007,12,21,1078.93
2007,12,20,1059.99
2007,12,19,1064.47
2007,12,18,1064.62
2007,12,17,1067.85
2007,12,14,1097.69
2007,12,13,1102.12
2007,12,12,1129.88
2007,12,11,1131.58
2007,12,10,1130.9
2007,12,7,1119.7
2007,12,6,1105.23
2007,12,5,1101.87
2007,12,4,1081.22
2007,12,3,1102.39
2007,11,30,1106.71
2007,11,29,1099.11
2007,11,28,1094.36
2007,11,27,1058.63
2007,11,26,1062.65
2007,11,23,1055.93
2007,11,22,1053.64
2007,11,21,1059.08
2007,11,20,1076.95
2007,11,19,1065.74
2007,11,16,1096.69
2007,11,15,1102.59
2007,11,14,1121.57
2007,11,13,1120.29
2007,11,12,1126
2007,11,9,1115.09
2007,11,8,1145.49
2007,11,7,1150.38
2007,11,6,1163.21
2007,11,5,1157.55
2007,11,2,1153.22
2007,11,1,1168.49
2007,10,31,1183.2
2007,10,30,1170.35
2007,10,29,1176.62
2007,10,26,1173.31
2007,10,25,1172.48
2007,10,24,1158.83
2007,10,23,1175.39
2007,10,22,1145.87
2007,10,19,1169.69
2007,10,18,1187.36
2007,10,17,1206.86
2007,10,16,1203.95
2007,10,15,1249.65
2007,10,12,1260.3
2007,10,11,1267.7
2007,10,10,1260.4
2007,10,9,1258.59
2007,10,8,1251.79
2007,10,5,1257.7
2007,10,4,1243.64
2007,10,3,1241.77
2007,10,2,1235.87
2007,10,1,1229.3
2007,9,28,1221.54
2007,9,27,1217.24
2007,9,26,1196.66
2007,9,25,1184.49
2007,9,24,1198.5
2007,9,21,1212.54
2007,9,20,1208.32
2007,9,19,1221.77
2007,9,18,1178.97
2007,9,17,1160.75
2007,9,14,1179.76
2007,9,13,1196.63
2007,9,12,1180.6
2007,9,11,1172.42
2007,9,10,1147.2
2007,9,7,1159.95
2007,9,6,1190.67
2007,9,5,1197.64
2007,9,4,1226.08
2007,9,3,1222.31
2007,8,31,1213.24
2007,8,30,1201.1
2007,8,29,1187.27
2007,8,28,1170.89
2007,8,27,1200.75
2007,8,24,1209.81
2007,8,23,1197.82
2007,8,22,1191.99
2007,8,21,1170.25
2007,8,20,1176.22
2007,8,17,1163.21
2007,8,16,1145.43
2007,8,15,1183.45
2007,8,14,1193.77
2007,8,13,1205.45
2007,8,10,1170.08
2007,8,9,1209.93
2007,8,8,1243.49
2007,8,7,1216.57
2007,8,6,1203.84
2007,8,3,1220.76
2007,8,2,1235.86
2007,8,1,1221.08
2007,7,31,1243.87
2007,7,30,1228.39
2007,7,27,1215.46
2007,7,26,1212.34
2007,7,25,1255.25
2007,7,24,1274.9
2007,7,23,1293.17
2007,7,20,1283.17
2007,7,19,1302.96
2007,7,18,1291.75
2007,7,17,1300.28
2007,7,16,1311.87
2007,7,13,1308.76
2007,7,12,1307.3
2007,7,11,1284.58
2007,7,10,1284.98
2007,7,9,1293.25
2007,7,6,1278.38
2007,7,5,1274.07
2007,7,4,1279.49
2007,7,3,1274.49
2007,7,2,1254.49
2007,6,29,1254.86
2007,6,28,1257.94
2007,6,27,1241.22
2007,6,26,1244.47
2007,6,25,1250.16
2007,6,21,1252.88
2007,6,20,1278.52
2007,6,19,1276.61
2007,6,18,1288.09
2007,6,15,1276.03
2007,6,14,1267.73
2007,6,13,1244.43
2007,6,12,1237.4
2007,6,11,1249.7
2007,6,8,1238.91
2007,6,7,1232.8
2007,6,5,1281.04
2007,6,4,1284.82
2007,6,1,1292.02
2007,5,31,1276.32
2007,5,30,1261.27
2007,5,29,1271.01
2007,5,28,1275.09
2007,5,25,1269.04
2007,5,24,1273.09
2007,5,23,1279.17
2007,5,22,1255.49
2007,5,21,1263.3
2007,5,18,1269.46
2007,5,16,1259.27
2007,5,15,1257.6
2007,5,14,1254.45
2007,5,11,1240.39
2007,5,10,1221.69
2007,5,9,1239.7
2007,5,8,1240.59
2007,5,7,1272.62
2007,5,4,1264.19
2007,5,3,1256.75
2007,5,2,1267.79
2007,4,30,1273.83
2007,4,27,1264.61
2007,4,26,1274.8
2007,4,25,1264.73
2007,4,24,1260.99
2007,4,23,1278.43
2007,4,20,1282.18
2007,4,19,1267.38
2007,4,18,1271.75
2007,4,17,1278.27
2007,4,16,1277.64
2007,4,13,1263.53
2007,4,12,1253.21
2007,4,11,1249.19
2007,4,10,1255.73
2007,4,5,1242.18
2007,4,4,1241.43
2007,4,3,1245.57
2007,4,2,1225.98
2007,3,30,1214.41
2007,3,29,1214.28
2007,3,28,1201.14
2007,3,27,1214.63
2007,3,26,1206.26
2007,3,23,1221.85
2007,3,22,1223.57
2007,3,21,1204.67
2007,3,20,1196.26
2007,3,19,1188.73
2007,3,16,1166.98
2007,3,15,1166.73
2007,3,14,1136.83
2007,3,13,1175.75
2007,3,12,1191.53
2007,3,9,1188.88
2007,3,8,1187.24
2007,3,7,1164.44
2007,3,6,1148.57
2007,3,5,1147.93
2007,3,2,1159.55
2007,3,1,1151.18
2007,2,28,1157.84
2007,2,27,1183.07
2007,2,26,1229.65
2007,2,23,1218.32
2007,2,22,1207.73
2007,2,21,1207.26
2007,2,20,1211.47
2007,2,19,1221.45
2007,2,16,1215.04
2007,2,15,1220.37
2007,2,14,1212.24
2007,2,13,1190.1
2007,2,12,1187.12
2007,2,9,1201.15
2007,2,8,1193.62
2007,2,7,1206.02
2007,2,6,1201.03
2007,2,5,1192.64
2007,2,2,1187.09
2007,2,1,1191.71
2007,1,31,1185.98
2007,1,30,1190.26
2007,1,29,1178.88
2007,1,26,1177.35
2007,1,25,1185.82
2007,1,24,1177.89
2007,1,23,1175.13
2007,1,22,1181.35
2007,1,19,1180.57
2007,1,18,1173.59
2007,1,17,1175.9
2007,1,16,1170.63
2007,1,15,1173.87
2007,1,12,1159.46
2007,1,11,1160.04
2007,1,10,1133.05
2007,1,9,1143.09
2007,1,8,1144.48
2007,1,5,1147.22
2007,1,4,1149.58
2007,1,3,1158.38
2007,1,2,1164.12
2006,12,29,1147.27
2006,12,28,1150.07
2006,12,27,1150.25
2006,12,22,1141.49
2006,12,21,1138.45
2006,12,20,1136.45
2006,12,19,1126.55
2006,12,18,1138.82
2006,12,15,1139.05
2006,12,14,1128.93
2006,12,13,1128.69
2006,12,12,1130.03
2006,12,11,1111.59
2006,12,8,1095.93
2006,12,7,1096.19
2006,12,6,1086.48
2006,12,5,1089.62
2006,12,4,1074.67
2006,12,1,1059.84
2006,11,30,1068.07
2006,11,29,1085.14
2006,11,28,1061.87
2006,11,27,1058.07
2006,11,24,1089.75
2006,11,23,1108.65
2006,11,22,1107.53
2006,11,21,1109.55
2006,11,20,1106.54
2006,11,17,1098.82
2006,11,16,1112.24
2006,11,15,1117.95
2006,11,14,1103.27
2006,11,13,1106.59
2006,11,10,1099.37
2006,11,9,1107.17
2006,11,8,1107.58
2006,11,7,1108.71
2006,11,6,1102.86
2006,11,3,1084.86
2006,11,2,1084.96
2006,11,1,1094.91
2006,10,31,1085.56
2006,10,30,1082.87
2006,10,27,1088.3
2006,10,26,1094.62
2006,10,25,1099.81
2006,10,24,1097.79
2006,10,23,1099.16
2006,10,20,1094.22
2006,10,19,1089.89
2006,10,18,1091.28
2006,10,17,1077.5
2006,10,16,1093.3
2006,10,13,1092.12
2006,10,12,1097.27
2006,10,11,1080.17
2006,10,10,1071.3
2006,10,9,1066.93
2006,10,6,1059.82
2006,10,5,1060.34
2006,10,4,1046.87
2006,10,3,1034.15
2006,10,2,1043.36
2006,9,29,1039.34
2006,9,28,1038.7
2006,9,27,1040.65
2006,9,26,1025.2
2006,9,25,1017.35
2006,9,22,1028.69
2006,9,21,1041.08
2006,9,20,1039.97
2006,9,19,1026.69
2006,9,18,1032.11
2006,9,15,1025.47
2006,9,14,1027.87
2006,9,13,1022.14
2006,9,12,1011.69
2006,9,11,993.11
2006,9,8,999.08
2006,9,7,989.53
2006,9,6,1001.94
2006,9,5,1008.25
2006,9,4,1011.58
2006,9,1,997.57
2006,8,31,994.16
2006,8,30,993.9
2006,8,29,985.46
2006,8,28,978.3
2006,8,25,972.59
2006,8,24,971.78
2006,8,23,972.19
2006,8,22,982.92
2006,8,21,977.69
2006,8,18,978.15
2006,8,17,979.85
2006,8,16,967.99
2006,8,15,959.33
2006,8,14,945.37
2006,8,11,937.13
2006,8,10,932.94
2006,8,9,941.06
2006,8,8,932.75
2006,8,7,932.1
2006,8,4,944.97
2006,8,3,938.38
2006,8,2,942.21
2006,8,1,932.04
2006,7,31,946.26
2006,7,28,955.05
2006,7,27,951.98
2006,7,26,944.62
2006,7,25,928.69
2006,7,24,931.96
2006,7,21,914.6
2006,7,20,928.55
2006,7,19,929.54
2006,7,18,893.57
2006,7,17,899.35
2006,7,14,906.05
2006,7,13,921.49
2006,7,12,937.87
2006,7,11,939.37
2006,7,10,954.1
2006,7,7,949.62
2006,7,6,960.57
2006,7,5,952.44
2006,7,4,965.42
2006,7,3,961.24
2006,6,30,956.49
2006,6,29,942.52
2006,6,28,917.17
2006,6,27,915.98
2006,6,26,928.56
2006,6,22,928.72
2006,6,21,925.23
2006,6,20,919.12
2006,6,19,920.86
2006,6,16,909.79
2006,6,15,924.8
2006,6,14,899.72
2006,6,13,878.16
2006,6,12,902.16
2006,6,9,917.5
2006,6,8,892.33
2006,6,7,932.79
2006,6,5,951.29
2006,6,2,954.69
2006,6,1,962.29
2006,5,31,948.05
2006,5,30,937.47
2006,5,29,971.17
2006,5,26,972.79
2006,5,24,933.27
2006,5,23,956.05
2006,5,22,906.25
2006,5,19,951.59
2006,5,18,950.08
2006,5,17,958.19
2006,5,16,1001.63
2006,5,15,997.35
2006,5,12,1013.69
2006,5,11,1043.4
2006,5,10,1047.24
2006,5,9,1054.12
2006,5,8,1053.76
2006,5,5,1055.45
2006,5,4,1045.66
2006,5,3,1041.1
2006,5,2,1045.92
2006,4,28,1036.87
2006,4,27,1050.03
2006,4,26,1054.06
2006,4,25,1052.99
2006,4,24,1054.49
2006,4,21,1062.79
2006,4,20,1064.9
2006,4,19,1061.41
2006,4,18,1049.68
2006,4,13,1052.03
2006,4,12,1049.55
2006,4,11,1046.21
2006,4,10,1059.14
2006,4,7,1055.71
2006,4,6,1060.67
2006,4,5,1071.43
2006,4,4,1066.14
2006,4,3,1076.5
2006,3,31,1059.94
2006,3,30,1069.34
2006,3,29,1059.93
2006,3,28,1052.67
2006,3,27,1056.92
2006,3,24,1063.74
2006,3,23,1054.54
2006,3,22,1047.12
2006,3,21,1045.12
2006,3,20,1041.37
2006,3,17,1034.06
2006,3,16,1030.2
2006,3,15,1024.44
2006,3,14,1017.71
2006,3,13,1018.36
2006,3,10,1009.43
2006,3,9,1007.76
2006,3,8,997.44
2006,3,7,1006.28
2006,3,6,1014.78
2006,3,3,1010.05
2006,3,2,1005.82
2006,3,1,1006
2006,2,28,995.01
2006,2,27,1015.71
2006,2,24,1010.74
2006,2,23,1001.66
2006,2,22,1001.06
2006,2,21,993.51
2006,2,20,985.77
2006,2,17,982.89
2006,2,16,983.58
2006,2,15,976.12
2006,2,14,977.83
2006,2,13,973.37
2006,2,10,968.57
2006,2,9,977.4
2006,2,8,965.81
2006,2,7,961.71
2006,2,6,968.45
2006,2,3,963.14
2006,2,2,969.68
2006,2,1,968.9
2006,1,31,961.98
2006,1,30,958.99
2006,1,27,959.35
2006,1,26,946.16
2006,1,25,938.88
2006,1,24,929.22
2006,1,23,935.14
2006,1,20,935.87
2006,1,19,943.44
2006,1,18,941.61
2006,1,17,960.77
2006,1,16,971.64
2006,1,13,967.26
2006,1,12,976.02
2006,1,11,979.78
2006,1,10,975.42
2006,1,9,982.63
2006,1,5,972.89
2006,1,4,973.61
2006,1,3,967.6
2006,1,2,963.39
2005,12,30,960.01
2005,12,29,966.74
2005,12,28,961.12
2005,12,27,964.64
2005,12,23,958.44
2005,12,22,951.31
2005,12,21,949.27
2005,12,20,943.73
2005,12,19,943.72
2005,12,16,943.57
2005,12,15,934.79
2005,12,14,937.12
2005,12,13,942.78
2005,12,12,940.29
2005,12,9,943.16
2005,12,8,943.05
2005,12,7,936.78
2005,12,6,936.08
2005,12,5,926.98
2005,12,2,933.69
2005,12,1,927.16
2005,11,30,911.16
2005,11,29,919.32
2005,11,28,921.8
2005,11,25,919.65
2005,11,24,917.62
2005,11,23,921.71
2005,11,22,916.84
2005,11,21,922.74
2005,11,18,918.98
2005,11,17,914.41
